skin_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,min_price_3day,risky_label,risk_score_SVM,safe_price_usd_SVM,safe_price_usd_ML
Sticker | INS (Gold) | Austin 2025,11.124031007751938,0.0018316322453561,0.16534695292762,-0.0175738129136608,2,10.0,0,0,11.124031007751938,10.0
Sticker | INS (Gold) | Paris 2023,1.0,0.0,0.0,0.0,0,1.0,0,0,1.0,1.0
Sticker | INS (Gold) | Rio 2022,32.62096774193548,-0.0018395926454338,0.039268958544915,-0.006338601096618,0,29.0,0,0,32.62096774193548,29.0
Sticker | INS (Gold) | Shanghai 2024,3.150684931506849,0.0150574712643678,0.1941100710111244,0.0057184479441804,4,3.0,0,0,3.150684931506849,2.8615330005953483
Sticker | INS (Holo) | Austin 2025,7.945945945945946,0.0236935336788435,0.2294124645131322,0.0174906730137806,3,10.0,0,0,7.945945945945946,7.864146319958074
Sticker | INS (Holo) | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | INS (Holo) | Rio 2022,16.263513513513512,0.0104601719536436,0.1606217745685966,0.0067862343772115,3,11.0,0,0,16.263513513513512,11.0
Sticker | INS (Holo) | Shanghai 2024,6.453333333333333,inf,,0.0321605927590918,19,4.0,1,1,4.84,4.0
Sticker | INS | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | INS | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | INS | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | INS | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019,1.0526315789473684,inf,,0.0144690835480309,11,1.0,1,1,0.7894736842105263,1.0
Sticker | INTZ E-SPORTS CLUB (Holo) | Berlin 2019,0.0405405405405405,inf,,0.4291666666666667,10,0.0,1,1,0.030405405405405376,0.0
Sticker | INTZ E-SPORTS CLUB | Berlin 2019,0.0396039603960396,inf,,0.4583333333333333,10,0.0,1,1,0.029702970297029698,0.0
Sticker | ISSAA (Foil) | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | ISSAA (Foil) | Katowice 2019,2.113636363636364,0.0076335877862595,0.1337534973100509,0.002362974156177,1,2.0,0,0,2.113636363636364,1.787602698002479
Sticker | ISSAA (Foil) | London 2018,4.408,0.0025537634408602,0.0727273668943618,0.0011694808538036,0,4.0,0,0,4.408,4.0
Sticker | ISSAA (Gold) | Berlin 2019,7.10655737704918,0.0017709563164108,0.0370344992040447,0.0036184138826149,0,8.0,0,0,7.10655737704918,6.628217293895346
Sticker | ISSAA (Gold) | Katowice 2019,29.615384615384617,0.0004815367423126,0.0324656564613378,0.0010086948491018,0,27.0,0,0,29.615384615384617,27.0
Sticker | ISSAA (Gold) | London 2018,460.8595041322314,0.0125905815184625,0.2098435291949512,0.0066677971385583,3,492.0,0,0,460.8595041322314,453.577251313128
Sticker | ISSAA | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | ISSAA | Katowice 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | ISSAA | London 2018,0.0526315789473684,inf,,0.3083333333333334,11,0.0,1,1,0.0394736842105263,0.0
Sticker | Immortals (Foil) | Krakow 2017,33.50925925925926,0.001807525009921,0.0462038738732519,0.0030324855335375,0,35.0,0,0,33.50925925925926,31.879785107856407
Sticker | Immortals (Holo) | Krakow 2017,27.125,0.0046166862251013,0.0806057071683464,0.0057716990567277,0,33.0,0,0,27.125,27.125
Sticker | Immortals | Krakow 2017,1.0827067669172932,0.0037878787878787,0.0976090527574104,0.0025023222391643,1,1.0,0,0,1.0827067669172932,1.0
Sticker | Imperial Esports (Foil) | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports (Glitter) | Antwerp 2022,0.0266666666666666,inf,,0.2395833333333334,16,0.0,1,1,0.01999999999999995,0.0
Sticker | Imperial Esports (Glitter) | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports (Glitter) | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports (Glitter) | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports (Gold) | Antwerp 2022,17.593333333333334,0.0023808715098916,0.119033553026888,-0.0082616203832404,1,10.0,0,0,17.593333333333334,10.0
Sticker | Imperial Esports (Gold) | Austin 2025,3.0472972972972974,0.0458157866321131,0.3931113710195587,-0.0114109761144195,13,2.0,1,1,2.285472972972973,2.0
Sticker | Imperial Esports (Gold) | Copenhagen 2024,1.5810810810810811,0.0181405895691609,0.1831248832610162,0.0146374380507507,3,2.0,0,0,1.5810810810810811,1.3769409529265064
Sticker | Imperial Esports (Gold) | Rio 2022,2.3219178082191783,0.0114942528735632,0.178303446368271,-0.0058390452211662,1,2.0,0,0,2.3219178082191783,2.0
Sticker | Imperial Esports (Gold) | Shanghai 2024,1.8791946308724832,inf,,0.0651530466342746,18,3.0,1,1,1.4093959731543624,1.4827459494001034
Sticker | Imperial Esports (Holo) | Antwerp 2022,8.693333333333333,0.0082606608039317,0.1383365990959385,0.0014515545156573,0,6.0,0,0,8.693333333333333,6.0
Sticker | Imperial Esports (Holo) | Austin 2025,4.52,0.022544401906818,0.2110963586242469,0.0152042941671077,2,6.0,0,0,4.52,4.16221760236537
Sticker | Imperial Esports (Holo) | Copenhagen 2024,2.2533333333333334,inf,,0.1298419202620847,11,3.0,1,1,1.69,2.0263080621367373
Sticker | Imperial Esports (Holo) | Rio 2022,1.2533333333333334,inf,,0.1181090151844365,15,1.0,1,1,0.9400000000000001,1.0
Sticker | Imperial Esports (Holo) | Shanghai 2024,4.546666666666667,inf,,0.0691032636975166,24,5.0,1,1,3.41,4.16221760236537
Sticker | Imperial Esports | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Esports | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Fists,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Imperial Knights,0.0869565217391304,inf,,0.3125000000000001,8,0.0,0,0,0.0869565217391304,0.0
Sticker | In The Fire (Foil),0.02,inf,,0.1666666666666668,15,0.0,1,1,0.015,0.0
Sticker | Incineration,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Incineration (Holo),2.4266666666666667,0.0089485458612975,0.1390865131685805,0.0041646314629219,0,2.0,0,0,2.4266666666666667,2.0
Sticker | Inferno Diorama (Foil),0.0208333333333333,inf,,0.1666666666666668,15,0.0,1,1,0.015624999999999976,0.0
Sticker | Infinite Diamond (Holo),3.8533333333333335,0.0042505592841163,0.0956280480959589,0.0023724587875816,0,4.0,0,0,3.8533333333333335,3.823379715768336
Sticker | Infinite Triangle (Holo),2.06,0.0044742729306487,0.104238819560255,0.0009883856826581,1,2.0,0,0,2.06,1.7068178470325437
Sticker | Inquisition,0.1304347826086956,-0.3333333333333333,0.5773502691896258,-0.6666666666666666,6,0.0,1,1,0.0978260869565217,0.0
Sticker | Into The Breach (Glitter) | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Into The Breach (Gold) | Paris 2023,0.5266666666666666,inf,,0.1763398692810457,23,1.0,1,1,0.39499999999999996,0.2633333333333333
Sticker | Into The Breach (Holo) | Paris 2023,0.46,inf,,0.072140522875817,58,0.0,1,1,0.34500000000000003,0.0
Sticker | Into The Breach | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Iron Halo,0.3478260869565217,inf,,0.1892857142857143,10,0.0,1,1,0.26086956521739124,0.0
Sticker | Iron Hands,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Iron Warriors 1,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Iron Warriors 2,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Ivette,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Ivette (Holo),1.6333333333333333,0.023489932885906,0.2420043727952503,0.0083660228660228,7,2.0,1,1,1.225,1.4210182541302354
Sticker | JACKZ (Gold) | Stockholm 2021,5.392523364485982,-0.0013477088948787,0.060831458556096,-0.0069680838013449,0,5.0,0,0,5.392523364485982,5.0
Sticker | JACKZ (Holo) | Stockholm 2021,0.1812080536912751,inf,,0.2851449275362319,32,0.0,1,1,0.13590604026845632,0.0
Sticker | JACKZ | Stockholm 2021,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JBa (Foil) | Austin 2025,0.0333333333333333,-0.2,0.4472135954999579,-0.5454545454545454,6,0.0,1,1,0.024999999999999974,0.0
Sticker | JBa (Glitter) | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JBa (Gold) | Austin 2025,15.438356164383562,-0.0116223659474179,0.1135372204544384,-0.0466918048776906,2,8.0,0,0,15.438356164383562,8.0
Sticker | JBa (Gold) | Shanghai 2024,16.421768707482993,-0.00441045894111,0.0572496512475002,-0.0172013404964503,0,12.0,0,0,16.421768707482993,12.0
Sticker | JBa (Holo) | Austin 2025,6.289655172413793,-0.0002780368186069,0.1317360702041156,-0.0168129625702522,0,6.0,0,0,6.289655172413793,5.981450835489551
Sticker | JBa (Holo) | Shanghai 2024,6.32,0.0080863022138189,0.1686964493080898,-0.0062054651191306,4,4.0,0,0,6.32,4.0
Sticker | JBa | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JBa | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC (Glitter) | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC (Glitter) | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC (Glitter) | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC (Gold) | Paris 2023,2.6824324324324325,0.0071428571428571,0.1263586738600289,0.00037164243574,1,2.0,0,0,2.6824324324324325,2.0
Sticker | JDC (Gold) | Rio 2022,6.739495798319328,0.0038398512974784,0.12832734507611,-0.0005734786978506,2,5.0,0,0,6.739495798319328,5.0
Sticker | JDC (Gold) | Shanghai 2024,2.2058823529411766,0.0098765432098765,0.1874625036724735,-0.0031900252613692,2,2.0,0,0,2.2058823529411766,1.9987560416513883
Sticker | JDC (Holo) | Paris 2023,2.006666666666667,0.0128635346756152,0.200348053053921,0.0034476245567016,5,1.0,0,0,2.006666666666667,1.0
Sticker | JDC (Holo) | Rio 2022,0.1838235294117647,inf,,0.2710526315789474,22,0.0,1,1,0.1378676470588235,0.0
Sticker | JDC (Holo) | Shanghai 2024,0.1742424242424242,inf,,0.3727124183006536,20,1.0,1,1,0.13068181818181815,0.1742424242424242
Sticker | JDC | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JDC | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JOTA (Glitter) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JOTA (Gold) | Antwerp 2022,1.440944881889764,0.0,0.1095445115010332,-0.0042944588220178,1,1.0,0,0,1.440944881889764,1.0
Sticker | JOTA (Holo) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JOTA | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Foil) | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Glitter) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Glitter) | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Glitter) | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Glitter) | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT (Gold) | Antwerp 2022,3.2181818181818183,0.005045871559633,0.0727722851742709,0.0096961614175429,0,4.0,0,0,3.2181818181818183,2.8758122164453606
Sticker | JT (Gold) | Austin 2025,37.765625,0.0905673271232494,0.9581719865872712,-0.0559801707938366,14,2.0,1,1,28.32421875,2.0
Sticker | JT (Gold) | Copenhagen 2024,0.6159420289855072,inf,,0.1756140350877193,23,1.0,1,1,0.4619565217391304,0.3079710144927536
Sticker | JT (Gold) | Paris 2023,1.0,0.0,0.0,0.0,0,1.0,0,0,1.0,1.0
Sticker | JT (Gold) | Shanghai 2024,3.9166666666666665,-0.0001400560224089,0.0983262900455474,-0.0066418466268654,1,3.0,0,0,3.9166666666666665,3.0
Sticker | JT (Holo) | Antwerp 2022,3.0816326530612246,0.0124429223744292,0.1719040501756812,0.0041137086594982,3,3.0,0,0,3.0816326530612246,2.84019251422656
Sticker | JT (Holo) | Austin 2025,1.273972602739726,inf,,0.0822692623484622,31,1.0,1,1,0.9554794520547945,1.0
Sticker | JT (Holo) | Copenhagen 2024,0.0733333333333333,inf,,0.332608695652174,18,0.0,1,1,0.05499999999999998,0.0
Sticker | JT (Holo) | Paris 2023,0.0266666666666666,inf,,0.1018518518518519,18,0.0,1,1,0.01999999999999995,0.0
Sticker | JT (Holo) | Shanghai 2024,1.3945578231292517,inf,,0.054111901583109,19,1.0,1,1,1.0459183673469388,1.0
Sticker | JT | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT | Austin 2025,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JT | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JUGi (Foil) | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JUGi (Foil) | London 2018,4.928571428571429,-0.0015463917525773,0.0384962175140181,-0.0066419322304713,0,4.0,0,0,4.928571428571429,4.0
Sticker | JUGi (Gold) | Berlin 2019,9.63302752293578,0.0014917695473251,0.0297348623803139,0.0019099257845824,0,9.0,0,0,9.63302752293578,9.0
Sticker | JUGi (Gold) | London 2018,121.675,-0.0003716308702871,0.0330436603988814,-0.0025772215131477,0,112.0,0,0,121.675,112.0
Sticker | JUGi | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JUGi | London 2018,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JUST (Glitter) | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JUST (Gold) | Copenhagen 2024,1.2695035460992907,0.0226190476190476,0.2585165779160783,0.0036316520359073,5,1.0,1,0,1.2695035460992907,1.0
Sticker | JUST (Holo) | Copenhagen 2024,1.4266666666666667,inf,,0.0395599873377651,22,2.0,1,1,1.07,1.297858643656902
Sticker | JUST | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JW (Foil) | Atlanta 2017,35.47863247863248,0.0003205409645571,0.0133833599108781,0.0007486041347289,0,37.0,0,0,35.47863247863248,35.47863247863248
Sticker | JW (Foil) | Boston 2018,7.544642857142857,-0.0003932503932503,0.041474527632737,-0.0029729723087596,0,7.0,0,0,7.544642857142857,7.0
Sticker | JW (Foil) | Cluj-Napoca 2015,17.530434782608694,-0.0004847222645006,0.0546478190675077,-0.0051173541829623,0,16.0,0,0,17.530434782608694,16.0
Sticker | JW (Foil) | Cologne 2015,19.914529914529915,0.0023397707947944,0.0762512015275693,0.0011105951136951,1,18.0,0,0,19.914529914529915,18.0
Sticker | JW (Foil) | Cologne 2016,18.53,-0.0016359933530868,0.0286033993860919,-0.0069324450497846,0,18.0,0,0,18.53,17.759377385470444
Sticker | JW (Foil) | Katowice 2019,2.5090909090909093,0.0015290519877675,0.0578036482503283,0.0016624839728554,0,2.0,0,0,2.5090909090909093,2.0
Sticker | JW (Foil) | Krakow 2017,16.03125,-0.0010767200182377,0.0406573794502711,-0.0041063839066659,0,15.0,0,0,16.03125,15.0
Sticker | JW (Foil) | London 2018,7.28695652173913,-0.002907204880889,0.0916304827608145,-0.0142563268429302,1,5.0,0,0,7.28695652173913,5.0
Sticker | JW (Foil) | MLG Columbus 2016,13.404040404040405,-0.0006727965911639,0.0128740453278986,-0.0022255969876042,0,13.0,0,0,13.404040404040405,12.826216958088855
Sticker | JW (Gold) | Atlanta 2017,109.368,0.0034219494056473,0.0416157174694057,0.0083005124195993,0,121.0,0,0,109.368,106.87960536102148
Sticker | JW (Gold) | Boston 2018,467.1475409836066,0.0043763704731153,0.0570042969958909,0.0100242276553146,0,703.0,0,0,467.1475409836066,461.97916240321837
Sticker | JW (Gold) | Cluj-Napoca 2015,37.0234375,-0.0044235586101081,0.0304792161797083,-0.0126562739221872,0,22.0,0,0,37.0234375,22.0
Sticker | JW (Gold) | Cologne 2015,42.22222222222222,0.0040057422901521,0.1452457610628958,-0.0111216506865651,2,30.0,0,0,42.22222222222222,30.0
Sticker | JW (Gold) | Cologne 2016,65.59016393442623,-0.0009774249369807,0.0917869457541688,-0.0137388049539922,1,52.0,0,0,65.59016393442623,52.0
Sticker | JW (Gold) | Katowice 2019,79.5,0.0004438548647257,0.0139148161184588,0.0012383828117002,0,77.0,0,0,79.5,77.0
Sticker | JW (Gold) | Krakow 2017,981.2440944881888,0.0008811718147316,0.0456170011382947,9.423720060199836e-05,0,1053.0,0,0,981.2440944881888,962.9084622279489
Sticker | JW (Gold) | London 2018,176.88095238095238,0.0025309271515189,0.0916132224908601,0.0077511815301576,1,140.0,0,0,176.88095238095238,140.0
Sticker | JW (Gold) | MLG Columbus 2016,44.96907216494845,0.0011730730675926,0.0543486923960119,1.4996751098476756e-05,0,47.0,0,0,44.96907216494845,43.94791666405556
Sticker | JW | Atlanta 2017,3.111111111111111,0.0009363295880149,0.044406833478726,0.0006533819553143,0,3.0,0,0,3.111111111111111,2.8537353487214823
Sticker | JW | Boston 2018,1.4368932038834952,0.0245098039215686,0.3016247339011693,0.0206276732975762,1,2.0,1,0,1.4368932038834952,1.3361170908002882
Sticker | JW | Cluj-Napoca 2015,3.034090909090909,0.0091954022988505,0.1058300103454896,0.0173757439107237,1,3.0,0,0,3.034090909090909,2.796471896062221
Sticker | JW | Cologne 2015,2.008771929824561,0.0103244837758112,0.154757852713656,0.0043386663457544,1,2.0,0,0,2.008771929824561,1.7068178470325437
Sticker | JW | Cologne 2016,3.303921568627451,0.0065063649222065,0.1307252970854719,0.0045860403006765,3,3.0,0,0,3.303921568627451,2.988358055896778
Sticker | JW | Katowice 2019,0.0583941605839416,inf,,0.245138888888889,8,0.0,0,0,0.0583941605839416,0.0
Sticker | JW | Krakow 2017,1.7847222222222223,0.0034965034965034,0.0937576944542607,0.0023111726236726,1,2.0,0,0,1.7847222222222223,1.4300227676601431
Sticker | JW | London 2018,0.375,inf,,0.0471428571428571,34,0.0,1,1,0.28125,0.0
Sticker | JW | MLG Columbus 2016,1.3465346534653466,0.0358333333333333,0.5065861124604807,0.0046178260359972,2,2.0,1,1,1.00990099009901,1.2266248745211648
Sticker | JaCkz (Foil) | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JaCkz (Foil) | Katowice 2019,3.333333333333333,0.0028735632183908,0.0784288921323393,0.0011176636469523,0,3.0,0,0,3.333333333333333,2.988358055896778
Sticker | JaCkz (Glitter) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JaCkz (Gold) | Antwerp 2022,3.474074074074074,0.0049751243781094,0.1025780842571523,0.0018826338537331,0,4.0,0,0,3.474074074074074,3.1229736611853856
Sticker | JaCkz (Gold) | Berlin 2019,5.979166666666667,0.0007017543859649,0.0379681798366015,9.75781955236954e-18,0,6.0,0,0,5.979166666666667,5.824701630753366
Sticker | JaCkz (Gold) | Katowice 2019,105.65853658536584,-0.0004475842108979,0.0526449360827619,-0.0037988277441646,0,68.0,0,0,105.65853658536584,68.0
Sticker | JaCkz (Holo) | Antwerp 2022,0.0472972972972973,inf,,0.4429824561403509,19,0.0,1,1,0.03547297297297297,0.0
Sticker | JaCkz | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JaCkz | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | JaCkz | Katowice 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jack,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jack (Holo),2.786666666666666,0.0115212527964205,0.1796612107102013,-0.0038359524379929,2,2.0,0,0,2.786666666666666,2.0
Sticker | JamYoung (Foil) | Austin 2025,5.38,0.0161126002613109,0.2865918613694687,-0.029818010394094,5,2.0,1,0,5.38,2.0
Sticker | JamYoung (Gold) | Austin 2025,128.19463087248323,0.0086789687224313,0.2658317638853213,-0.0232774987101021,4,93.0,1,0,128.19463087248323,93.0
Sticker | JamYoung (Holo) | Austin 2025,24.186666666666667,0.0130522731618206,0.2272927064688262,-0.0070796279762246,5,27.0,0,0,24.186666666666667,23.321086732569874
Sticker | JamYoung | Austin 2025,0.6266666666666667,inf,,0.0419967821582088,35,0.0,1,1,0.47000000000000003,0.0
Sticker | Jame (Champion) | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame (Foil) | Berlin 2019,0.0069444444444444,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0069444444444444,0.0
Sticker | Jame (Foil) | Boston 2018,19.60606060606061,0.0060184985889478,0.0612952764954066,0.0133248247249215,0,26.0,0,0,19.60606060606061,18.735951062756378
Sticker | Jame (Foil) | Katowice 2019,4.5859375,0.0022872140982377,0.0700068908062437,0.0017016190648189,0,5.0,0,0,4.5859375,4.243131339341002
Sticker | Jame (Glitter) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame (Glitter) | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame (Glitter) | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame (Glitter) | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
"Sticker | Jame (Glitter, Champion) | Rio 2022",0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame (Gold) | Antwerp 2022,7.625,0.0019185101862267,0.0637655078700856,0.0015551629086047,0,7.0,0,0,7.625,7.0
Sticker | Jame (Gold) | Berlin 2019,12.810344827586206,0.0007724159898072,0.0125289254733932,0.0034894709016342,0,13.0,0,0,12.810344827586206,12.584154911333723
Sticker | Jame (Gold) | Boston 2018,408.1463414634146,0.0001076762874177,0.0078010212084945,0.0002722671771364,0,421.0,0,0,408.1463414634146,404.415213280746
Sticker | Jame (Gold) | Copenhagen 2024,3.394160583941606,0.0018382352941176,0.0909862015070509,-0.0055705444144221,0,2.0,0,0,3.394160583941606,2.0
Sticker | Jame (Gold) | Katowice 2019,53.87022900763359,0.0003645910174715,0.0277849668718643,0.0005994766064117,0,52.0,0,0,53.87022900763359,52.0
Sticker | Jame (Gold) | Rio 2022,13.6,0.0007359066250053,0.0386833538009075,0.000681860697158,0,12.0,0,0,13.6,12.0
Sticker | Jame (Gold) | Shanghai 2024,7.464,0.0035167341618954,0.0593250426450025,0.0068152559804403,0,9.0,0,0,7.464,7.079226120449338
Sticker | Jame (Gold) | Stockholm 2021,16.605042016806724,0.0016620863137948,0.0362864483615916,0.0029645180902808,0,17.0,0,0,16.605042016806724,16.605042016806724
"Sticker | Jame (Gold, Champion) | Rio 2022",5.373333333333333,0.0044103547459252,0.0784974769172335,0.0033996109149872,0,5.0,0,0,5.373333333333333,5.0
Sticker | Jame (Holo) | Antwerp 2022,4.007518796992481,0.0047979797979797,0.1211433078245053,-0.001096329785628,0,3.0,0,0,4.007518796992481,3.0
Sticker | Jame (Holo) | Copenhagen 2024,0.3624161073825503,inf,,0.210377358490566,5,1.0,0,0,0.3624161073825503,0.19634931430019514
Sticker | Jame (Holo) | Rio 2022,1.5661764705882353,0.0253086419753086,0.2353224724765014,0.0270052938661229,3,3.0,0,0,1.5661764705882353,1.3769409529265064
Sticker | Jame (Holo) | Shanghai 2024,1.167832167832168,inf,,0.1230059117260733,13,2.0,1,1,0.8758741258741259,1.167832167832168
Sticker | Jame (Holo) | Stockholm 2021,1.358108108108108,0.0215419501133786,0.2310324494754593,0.0040049124607948,8,1.0,0,1,1.018581081081081,1.0
"Sticker | Jame (Holo, Champion) | Rio 2022",0.2066666666666666,inf,,0.1430555555555556,11,0.0,1,1,0.15499999999999997,0.0
Sticker | Jame | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Berlin 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Boston 2018,5.714285714285714,0.0125163078930202,0.1983463004758382,-0.0099848308756759,7,5.0,0,1,4.285714285714286,5.0
Sticker | Jame | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Katowice 2019,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Rio 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Shanghai 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jame | Stockholm 2021,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | James (Foil) | Cologne 2015,45.5,-0.0001979242549842,0.0182860482275897,-0.000658121820846,0,46.0,0,0,45.5,44.05901171752361
Sticker | James (Gold) | Cologne 2015,28.64406779661017,-0.0013399105340174,0.0453867779639792,-0.0067878650827208,0,25.0,0,0,28.64406779661017,25.0
Sticker | Jee (Foil) | Austin 2025,3.286666666666666,0.0175421334817307,0.3004115915300353,-0.0423226214423725,11,1.0,1,1,2.465,1.0
Sticker | Jee (Glitter) | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jee (Gold) | Austin 2025,93.05369127516778,0.0057288679539328,0.2069951809347803,-0.0391940376458249,6,53.0,0,0,93.05369127516778,53.0
Sticker | Jee (Gold) | Copenhagen 2024,26.293333333333333,-0.0010575701496709,0.0569044029984163,-0.0093726509567449,0,23.0,0,0,26.293333333333333,23.0
Sticker | Jee (Holo) | Austin 2025,17.711409395973153,0.0061026968276626,0.2075804137558174,-0.0195511471980001,7,16.0,0,1,13.283557046979865,16.0
Sticker | Jee (Holo) | Copenhagen 2024,4.846666666666667,0.0218857702079178,0.2242101989472356,0.0132458806669898,4,4.0,0,0,4.846666666666667,4.0
Sticker | Jee | Austin 2025,0.1666666666666666,inf,,-0.0072339940760992,25,0.0,1,1,0.12499999999999994,0.0
Sticker | Jee | Copenhagen 2024,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jerry (Foil) | Berlin 2019,0.8796992481203008,inf,,-0.0218079778451295,35,0.0,1,1,0.6597744360902256,0.0
Sticker | Jerry (Glitter) | Antwerp 2022,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jerry (Glitter) | Paris 2023,0.0,,,,0,0.0,0,0,0.0,0.0
Sticker | Jerry (Gold) | Antwerp 2022,1.0,0.0,0.0,0.0,0,1.0,0,0,1.0,1.0
Sticker | Jerry (Gold) | Berlin 2019,22.77142857142857,-0.0002165432033374,0.0462661516477714,0.0003431055292105,0,22.0,0,0,22.77142857142857,22.0
Sticker | Jerry (Gold) | Paris 2023,0.2517006802721088,inf,,0.2809090909090909,30,1.0,1,1,0.1887755102040816,0.19210823226872015
